GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Horizontal Dilution of Precision,Altitude,Bearing,G(x),G(y),G(z),G(calibrated),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Ambient air temp(Â°C),Average trip speed(whilst moving only)(mph),Average trip speed(whilst stopped or moving)(mph),Distance to empty (Estimated)(miles),Engine Oil Temperature(Â°C),Engine RPM(rpm),Fuel Level (From Engine ECU)(%),Fuel Remaining (Calculated from vehicle profile)(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(Â°),GPS Latitude(Â°),GPS Longitude(Â°),Horsepower (At the wheels)(hp),Intake Air Temperature(Â°C),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),Speed (GPS)(mph),Speed (OBD)(mph),Torque(Nm),Trip average KPL(kpl),Trip average MPG(mpg),Trip Distance(miles),Trip Time(Since journey start)(s)
Mon May 13 17:10:42 GMT+05:30 2019,13-May-2019 17:10:42,77.61943383,13.05071044,0,4,785.0873305,5.8982806,1.63528967,4.26180935,8.44460678,0.01409255,-0.01063914,0.17963162,0.44419774,0.76520938,30,16.53116608,13.36505127,149.0531158,-,781.75,-,46.8013649,0.79562533,4,785.0873413,5.89828062,13.05071068,77.61943054,-,43,0,9.31851101,-,10.73110485,0,26.32347679,0,0,-,12.09716511,34.1727829,5.98068237,1590
Mon May 13 17:10:43 GMT+05:30 2019,13-May-2019 17:10:43,77.61943383,13.05071044,0,4,785.1134714,5.8982806,1.71190643,4.58264208,8.74628544,0.02436167,-0.00304941,0.19232298,0.43321484,0.77668041,30,16.53116608,13.3596077,149.0465851,-,783,-,46.80091095,0.7958737,4,785.1134644,5.89828062,13.05071068,77.61943054,-,43,0,9.31806469,-,10.73161888,0,26.32221603,0,0,-,12.09339046,34.16212082,5.98068237,1591
Mon May 13 17:10:44 GMT+05:30 2019,13-May-2019 17:10:44,77.61943383,13.05071044,0,4,785.1334346,5.8982806,1.8675344,3.71830869,8.99529076,0.01650849,0.00051999,0.17767911,0.38586628,0.80548,30,16.53116608,13.34873199,149.0384216,-,780.5,-,46.80059052,0.79605103,4,785.1334229,5.89828062,13.05071068,77.61943054,-,44,0,9.31774616,-,10.73198605,0,26.32131577,0,0,-,12.09069633,34.1545105,5.98068237,1592
Mon May 13 17:10:44 GMT+05:30 2019,13-May-2019 17:10:45,77.61943383,13.05071044,0,4,785.1334346,5.8982806,1.54909575,3.7350688,9.2083807,0.0186981,0.02553602,0.15790986,0.38074094,0.83867282,30,16.51545906,13.33863354,149.0312042,-,904.5,-,46.79992294,0.79641652,4,785.1334229,5.89828062,13.05071068,77.61943054,0.70043898,44,0.66043937,9.31708908,151.4112091,10.73274326,1.86564791,26.31945992,0,1.24274242,5.51426744,12.0851469,34.13883209,5.98081779,1593
Mon May 13 17:10:46 GMT+05:30 2019,13-May-2019 17:10:46,77.61944126,13.05073399,0.92897844,4,785.1724128,14.730447,1.37191951,4.38870573,8.60023499,-0.00421821,0.01608796,0.11885951,0.47421768,0.79034805,30,16.50839806,13.33422089,149.0191345,-,901,-,46.79943466,0.79668689,4,785.1724243,14.73044682,13.05073357,77.61943817,0.70043898,44,1.66657829,9.31664562,60.00193024,10.73325443,4.70784855,26.31820679,2.0780654,2.48548484,5.51426744,12.08132076,34.12802505,5.98124695,1594
Mon May 13 17:10:46 GMT+05:30 2019,13-May-2019 17:10:47,77.61944126,13.05073399,0.92897844,4,785.1724128,14.730447,1.80049467,3.62253785,8.59544659,-0.01262051,-0.03017693,0.18646543,0.39245605,0.76667374,30,16.49460793,13.32566071,149.009903,-,911.25,-,46.79876328,0.79705524,4,785.1724243,14.73044682,13.05073357,77.61943817,1.07680178,44,3.27897787,9.31622887,30.49667358,10.73373413,9.26264954,26.31702995,2.0780654,3.10685587,8.44686508,12.07733059,34.11675262,5.98203659,1595
Mon May 13 17:10:48 GMT+05:30 2019,13-May-2019 17:10:48,77.61944655,13.05076107,1.7347196,3,785.1674724,10.039106,1.13488626,4.43898535,8.80853748,0.00939489,-0.02598111,0.14375411,0.44322148,0.75495869,30,16.48850632,13.32201576,148.9946137,-,908,-,46.79790497,0.79752707,3,785.1674805,10.03910637,13.05076122,77.6194458,2.82869554,44,5.36630726,9.31585884,18.63440132,10.73415947,15.15905952,26.31598663,3.88045716,4.34959841,22.18331528,12.0739584,34.10722733,5.98285866,1596
Mon May 13 17:10:48 GMT+05:30 2019,13-May-2019 17:10:49,77.61944655,13.05076107,1.7347196,3,785.1674724,10.039106,0.74701375,3.00720906,9.51963711,0.02204273,0.04836999,0.16620806,0.30044362,0.89017045,30,16.47662926,13.31498909,148.9934692,-,940.75,-,46.7975502,0.79772317,3,785.1674805,10.03910637,13.05076122,77.6194458,1.32930017,44,5.37364864,9.31561947,18.60894394,10.73443604,15.17979813,26.31530952,3.88045716,4.97096968,10.06178188,12.07106209,34.0990448,5.98422575,1597
Mon May 13 17:10:50 GMT+05:30 2019,13-May-2019 17:10:50,77.61945528,13.05080539,2.9524794,3,784.9330049,11.263977,0.92179579,1.98724806,8.60262966,0.01774554,-0.03637873,0.11568667,0.20745499,0.83354747,30,16.47179222,13.31236172,148.972229,-,1725.75,-,46.79550934,0.79884601,3,784.9329834,11.26397705,13.05080509,77.61945343,1.32930017,44,2.65451646,9.31493664,37.67086029,10.73522282,7.49863386,26.3133812,6.60450792,6.83508301,10.06178188,12.06488514,34.08159637,5.9855938,1598
Mon May 13 17:10:51 GMT+05:30 2019,13-May-2019 17:10:51,77.61946418,13.05084227,4.1980658,3,784.9745301,13.179664,1.72148359,3.36874461,9.50527096,0.06185931,-0.02586332,0.19622803,0.43785208,0.74739265,30,16.4646244,13.3091259,148.9692078,-,1454.75,-,46.79455948,0.79936707,3,784.9745483,13.17966366,13.05084229,77.61946106,13.81646252,44,4.46185112,9.313694,22.41175652,10.73665524,12.60409927,26.30986977,9.39080524,9.32056808,57.00921631,12.05289364,34.04772186,5.98827076,1599
Mon May 13 17:10:52 GMT+05:30 2019,13-May-2019 17:10:52,77.61947428,13.05088312,4.689237,3,784.8133865,13.032711,1.55627859,3.55549812,9.43583679,0.03046171,0.02096785,0.20696686,0.32021287,0.84672695,30,16.46166611,13.30801487,148.9528503,-,1336.5,-,46.79340363,0.8000024,3,784.8134155,13.03271103,13.05088329,77.61947632,4.48037434,44,3.97669268,9.31414413,25.14600182,10.73613644,11.23359585,26.31114197,10.48952389,10.56331062,26.83798218,12.0558176,34.05598068,5.99052477,1600
Mon May 13 17:10:53 GMT+05:30 2019,13-May-2019 17:10:53,77.6194851,13.05093203,5.5815268,3,784.8371712,12.513196,1.84598589,4.49165964,7.63055372,0.01122298,-0.01247995,0.14155753,0.50448173,0.7366538,30,16.45731735,13.30704975,148.9508667,-,1370,-,46.79277802,0.80034667,3,784.8371582,12.51319599,13.05093193,77.61948395,10.30834675,44,8.03244591,9.31359673,12.44924927,10.73676682,22.69052505,26.30959511,12.48551941,12.42742348,53.57899475,12.04891109,34.03647232,5.99394512,1601
Mon May 13 17:10:54 GMT+05:30 2019,13-May-2019 17:10:54,77.61949608,13.05097929,5.3854914,3,784.7919097,13.183878,1.56346142,3.54113245,8.81332588,0.00700417,0.01402497,0.16645212,0.36390048,0.83135092,30,16.45297813,13.30608749,148.93396,-,1379.5,-,46.79169083,0.80094451,3,784.7919312,13.18387794,13.05097961,77.61949921,10.30834675,44,22.34627533,9.31330395,4.47492552,10.73710537,63.12507248,26.30876732,12.04699993,12.42742348,53.57899475,12.0454073,34.02657318,5.99842501,1602
Mon May 13 17:10:55 GMT+05:30 2019,13-May-2019 17:10:55,77.61951141,13.05103236,6.12453,3,784.8352804,15.553977,2.06625915,3.4884584,8.40629864,-0.04061867,-0.0483003,0.21062784,0.35560226,0.75691116,30,16.45158577,13.30623436,148.9344482,-,1496.5,-,46.78990936,0.80192554,3,784.8352661,15.55397701,13.05103207,77.61951447,10.30834675,44,8.83226967,9.31328678,11.32188225,10.73712444,24.94991493,26.30871964,13.70018291,13.67016602,53.57899475,12.04152203,34.0155983,6.00031328,1603
Mon May 13 17:10:56 GMT+05:30 2019,13-May-2019 17:10:56,77.6195295,13.05108899,6.5932875,3,784.7602016,17.231697,1.46529615,4.73587561,9.76385307,0.03506965,0.02964574,0.30288431,0.55207437,0.71419984,30,16.44943047,13.30703068,148.9261017,-,1137,-,46.78930664,0.80225551,3,784.7601929,17.23169708,13.05108929,77.61952972,9.6216507,44,10.14562225,9.31328678,9.85626221,10.73712444,28.65995026,26.30871964,14.74876308,14.29153728,41.59892273,12.04152203,34.0155983,6.00551414,1604
Mon May 13 17:10:57 GMT+05:30 2019,13-May-2019 17:10:57,77.61954854,13.05114822,6.915026,3,784.780077,17.275923,1.10854924,3.59141231,9.63695621,0.05585393,0.12887947,0.23796307,0.41783878,0.92092264,30,16.44866371,13.30767918,148.9294128,-,1181.75,-,46.78728485,0.80336851,3,784.7800903,17.27592278,13.05114841,77.61954498,3.98063445,44,5.96414709,9.31299877,16.7665081,10.73745728,16.84787369,26.3079052,15.46847343,14.91290855,25.66912079,12.03475666,33.99648666,6.00773287,1605
Mon May 13 17:10:58 GMT+05:30 2019,13-May-2019 17:10:58,77.61956895,13.05121325,7.5365467,3,784.7862885,16.93677,1.30487978,5.64809418,9.2083807,0.03694771,0.09780022,0.16645212,0.48812938,0.86869276,30,16.44867897,13.31022739,148.9116058,-,1197.5,-,46.78620148,0.80396372,3,784.7863159,16.93676949,13.05121326,77.61956787,11.00018406,44,13.80282021,9.31376457,7.24474573,10.73657417,38.99101639,26.31006813,16.85877419,16.77702141,65.41095734,12.03768826,34.00476837,6.01364851,1606
Mon May 13 17:10:59 GMT+05:30 2019,13-May-2019 17:10:59,77.61958945,13.05127455,7.1734843,3,784.8957112,17.726828,1.63050115,4.04393005,7.71674776,0.00393658,0.00420661,0.09420898,0.48739722,0.77253127,30,16.44776917,13.3120203,148.9219055,-,1104.5,-,46.78559494,0.80429864,3,784.8956909,17.72682762,13.0512743,77.61959076,11.00018406,44,17.64111137,9.3139143,5.66845942,10.7364006,49.83364868,26.31049347,16.04662704,14.91290855,65.41095734,12.03752613,34.00431061,6.01960707,1607
Mon May 13 17:11:00 GMT+05:30 2019,13-May-2019 17:11:00,77.61960782,13.05133387,6.879776,3,785.1318092,16.580357,2.2889266,3.4860642,8.90430832,0.02129596,-0.00815855,0.15156418,0.35560226,0.81304604,30,16.44700432,13.31266499,148.9208984,-,1158,-,46.78451538,0.80489069,3,785.1318359,16.5803566,13.05133343,77.61960602,11.00018406,44,7.79413128,9.3146143,12.82989883,10.73559475,22.01732063,26.31246948,15.38961983,14.91290855,65.41095734,12.0400362,34.01140213,6.02175665,1608
Mon May 13 17:11:00 GMT+05:30 2019,13-May-2019 17:11:01,77.61960782,13.05133387,6.879776,3,785.1318092,16.580357,1.98964238,4.27138615,10.4366436,0.09553228,0.20173529,0.248946,0.48129559,0.97217625,30,16.44733429,13.31545353,148.9281006,-,1251.75,-,46.78326797,0.8055768,3,785.1318359,16.5803566,13.05133343,77.61960602,8.9592514,44,8.66248989,9.31409931,11.5437851,10.73618793,24.47031021,26.31101418,15.38961983,17.39839363,55.09209442,12.03439331,33.99546051,6.02797079,1609
Mon May 13 17:11:02 GMT+05:30 2019,13-May-2019 17:11:02,77.61965246,13.05146668,8.008397,3,785.0706016,18.116896,0.91221869,5.35599279,8.37277889,0.01208307,-0.02001173,0.14814727,0.50838679,0.72420657,30,16.44858742,13.3189888,148.9159699,-,1023,-,46.78204727,0.80624932,3,785.0706177,18.11689568,13.05146694,77.61965179,11.62431335,44,15.19740677,9.3149004,6.57993317,10.73526478,42.93052673,26.3132782,17.91427422,17.39839363,64.71766663,12.03728676,34.00363541,6.03317547,1610
Mon May 13 17:11:03 GMT+05:30 2019,13-May-2019 17:11:03,77.61967467,13.0515325,7.3684273,2,785.3180284,18.065453,1.68317521,3.34959054,7.03677368,-0.02685194,0.03290426,0.22136669,0.48593283,0.78375828,30,16.44844246,13.32012939,148.9277802,-,900,-,46.78173065,0.80642354,2,785.3180542,18.06545258,13.05153275,77.61967468,11.62431335,44,36.37828827,9.31540394,2.74883533,10.73468494,102.7635193,26.31469917,16.48270226,16.15565109,64.71766663,12.03993797,34.01112366,6.03694057,1611
Mon May 13 17:11:03 GMT+05:30 2019,13-May-2019 17:11:04,77.61967467,13.0515325,7.3684273,2,785.3180284,18.065453,1.23544586,5.42063808,7.29535532,-0.0460009,-0.1132892,0.13033055,0.45005533,0.65245152,30,16.44753456,13.321908,148.9342957,-,903.75,-,46.78125381,0.80668586,2,785.3180542,18.06545258,13.05153275,77.61967468,11.62431335,44,28.07094193,9.31680489,3.56232858,10.73306942,79.29644775,26.31865883,16.48270226,15.53427982,64.71766663,12.04808235,34.0341301,6.04166222,1612
Mon May 13 17:11:05 GMT+05:30 2019,13-May-2019 17:11:05,77.61971705,13.05164693,6.361426,3,785.4187207,21.412613,0.94813281,5.26501036,8.82769108,0.01915431,0.00492961,0.12471706,0.53962708,0.73811823,30,16.44585037,13.32179928,148.9608612,-,910.5,-,46.78061295,0.80703712,3,785.4187012,21.41261292,13.05164719,77.61972046,-,44,21.94506645,9.31719208,4.55673838,10.73262405,61.99171066,26.31975174,14.23010445,13.04879475,-,12.04987526,34.03919601,6.04480267,1613
Mon May 13 17:11:06 GMT+05:30 2019,13-May-2019 17:11:06,77.61973694,13.05169099,5.341999,3,785.4363432,24.081215,1.71908927,4.65925884,7.95138645,0.01006294,-0.0268615,0.1618149,0.46836019,0.73714191,30,16.44125366,13.32058239,148.9600372,-,911,-,46.78035736,0.80717915,3,785.4363403,24.0812149,13.05169106,77.61973572,-,44,20.57552719,9.31824112,4.86004162,10.73141575,58.12295914,26.32271576,11.94971085,11.18468189,-,12.05565739,34.05553055,6.04844427,1614
Mon May 13 17:11:06 GMT+05:30 2019,13-May-2019 17:11:07,77.61973694,13.05169099,5.341999,3,785.4363432,24.081215,1.59698129,4.90108061,8.42784691,0.00778195,-0.01391598,0.12837803,0.48739722,0.74714857,30,16.43803787,13.31922722,148.9770355,-,917.5,-,46.77968979,0.80754632,3,785.4363403,24.0812149,13.05169106,77.61973572,-,44,16.49402237,9.31838894,6.06267643,10.73124599,46.59328079,26.32313156,11.94971085,9.94193935,-,12.0558672,34.05612183,6.05085945,1615
Mon May 13 17:11:08 GMT+05:30 2019,13-May-2019 17:11:08,77.6197708,13.05176318,4.2238426,4,785.6347004,26.289907,1.25938857,5.37035847,8.53798389,0.02348581,0.04505379,0.12007983,0.51351213,0.80181909,30,16.43099594,13.31602192,148.9762268,-,917,-,46.77943039,0.80768776,4,785.6347046,26.28990746,13.05176353,77.61977386,-,44,15.20146084,9.31904602,6.57817841,10.73048878,42.94197845,26.32498932,9.44846725,9.32056808,-,12.05911064,34.06528473,6.05360985,1616
Mon May 13 17:11:09 GMT+05:30 2019,13-May-2019 17:11:09,77.61978587,13.05179338,3.7495131,4,785.5409901,27.47782,1.63528967,5.66724825,8.01124382,0.03311437,0.08705711,0.18695356,0.61845994,0.77375162,30,16.42304993,13.31207466,148.9850006,-,919.75,-,46.77876282,0.80805606,4,785.5410156,27.47781944,13.0517931,77.61978912,-,44,14.34248829,9.31907082,6.97214603,10.73046017,40.51550293,26.32505989,8.38742161,8.07782555,-,12.0585289,34.06364059,6.05690765,1617
Mon May 13 17:11:10 GMT+05:30 2019,13-May-2019 17:11:10,77.61979825,13.05181903,3.1408715,4,785.6807545,26.88483,1.33839965,4.87234926,8.61460114,0.00944235,-0.02444064,0.13960502,0.45981789,0.748613,30,16.41831398,13.30948162,148.9841766,-,919.25,-,46.77850342,0.80819911,4,785.6807251,26.88483047,13.05181885,77.61979675,-,44,13.27672863,9.31956959,7.53181934,10.72988605,37.50488281,26.32646751,7.02592945,6.83508301,-,12.06074333,34.0698967,6.0579977,1618
Mon May 13 17:11:11 GMT+05:30 2019,13-May-2019 17:11:11,77.61980903,13.05183996,2.5961235,4,785.7249915,27.736942,1.40783358,4.02717018,8.78938293,0.02372988,0.00374975,0.15034385,0.47348553,0.77179915,30,16.40763283,13.30330849,148.989212,-,887.5,-,46.77784348,0.80856103,4,785.7249756,27.73694229,13.05183983,77.61981201,-,44,9.23453236,9.31951714,10.82869339,10.72994709,26.08625031,26.32631874,5.80736303,5.59234095,-,12.05966568,34.06685257,6.06020117,1619
Mon May 13 17:11:12 GMT+05:30 2019,13-May-2019 17:11:12,77.61981935,13.05186129,2.6440308,4,785.7746788,27.935175,1.86274576,5.06389141,8.66488075,0.03516652,0.01097607,0.1852451,0.46421108,0.77838886,30,16.40260696,13.30047417,148.9868317,-,943,-,46.77705383,0.80899608,4,785.7746582,27.93517494,13.05186176,77.61981964,1.72783852,44,11.09219742,9.31942272,9.01515865,10.73005581,31.33389091,26.32605171,5.91452837,6.21371174,13.04720688,12.05709743,34.05959702,6.06104755,1620
Mon May 13 17:11:13 GMT+05:30 2019,13-May-2019 17:11:13,77.61982955,13.05188021,2.3709466,4,785.5191436,27.787647,1.52275872,4.06068993,8.89712524,0.02795202,-0.02170622,0.16571994,0.42418444,0.7654534,30,16.39164925,13.29406643,148.9835815,-,902.5,-,46.77655029,0.80927306,4,785.519165,27.78764725,13.05187988,77.61982727,1.72783852,44,8.61830235,9.31959343,11.60297203,10.7298584,24.34548569,26.32653618,5.30365658,4.97096968,13.04720688,12.05726242,34.06006241,6.06320572,1621
Mon May 13 17:11:13 GMT+05:30 2019,13-May-2019 17:11:14,77.61982955,13.05188021,2.3709466,4,785.5191436,27.787647,1.29769695,3.80689692,9.23232365,0.0179713,0.02689157,0.13228306,0.38806286,0.84111351,30,16.38633347,13.29099083,148.9837494,-,887.75,-,46.77574539,0.80971611,4,785.519165,27.78764725,13.05187988,77.61982727,1.72783852,44,4.65525866,9.31904125,21.4806366,10.7304945,13.1504488,26.32497597,5.30365658,5.59234095,13.04720688,12.05221939,34.04581833,6.06398821,1622
Mon May 13 17:11:14 GMT+05:30 2019,13-May-2019 17:11:15,77.61984015,13.05190297,2.7505507,4,785.484612,27.746716,1.25938857,4.14927816,8.4853096,0.01839547,-0.02830597,0.12837803,0.42296413,0.7649653,30,16.37754631,13.28633404,148.9710388,-,1010.5,-,46.77452087,0.81038815,4,785.4846191,27.74671555,13.05190277,77.61984253,4.44180775,44,5.59068871,9.31861115,17.88651276,10.73099041,15.79290581,26.32375908,6.15280676,8.07782555,35.62830734,12.04718494,34.03159714,6.06648636,1623
Mon May 13 17:11:16 GMT+05:30 2019,13-May-2019 17:11:16,77.61987086,13.05196572,4.0868363,4,785.5869428,26.856106,1.98485386,5.72710514,7.9801178,0.02087194,0.04598171,0.23430212,0.56159288,0.75032145,30,16.37030602,13.28292465,148.9629211,-,882.25,-,46.7741394,0.81059921,4,785.5869141,26.8561058,13.05196571,77.61987305,10.25994968,44,15.57983875,9.31863308,6.41841793,10.73096466,44.01084518,26.32382202,9.14199257,8.69919682,72.29944611,12.04662228,34.03000641,6.06973124,1624
Mon May 13 17:11:17 GMT+05:30 2019,13-May-2019 17:11:17,77.61988411,13.05199361,3.4052176,3,785.5760503,26.55161,1.64486682,5.09022808,8.21954536,0.01869249,0.00003404,0.16767246,0.51888156,0.73787409,30,16.36124992,13.27803421,148.9616852,-,906.25,-,46.77363968,0.81087375,3,785.5760498,26.55161095,13.05199337,77.61988068,10.25994968,44,12.86962318,9.3191185,7.77007341,10.73040581,36.35486603,26.32519341,7.61725473,6.83508301,72.29944611,12.04880714,34.03617859,6.07198858,1625
Mon May 13 17:11:18 GMT+05:30 2019,13-May-2019 17:11:18,77.6198949,13.05201588,2.7263486,3,785.4467515,25.883646,1.14685762,3.35677338,8.35362434,0.00912545,-0.01555154,0.15815392,0.36804956,0.79889029,30,16.35596466,13.27497292,148.9676056,-,902.5,-,46.77305984,0.8111918,3,785.4467773,25.88364601,13.05201626,77.61989594,10.25994968,44,7.91631937,9.31887341,12.63187027,10.7306881,22.36248398,26.32450104,6.0986681,5.59234095,72.29944611,12.04616737,34.02872086,6.0734024,1626
Mon May 13 17:11:19 GMT+05:30 2019,13-May-2019 17:11:19,77.61990529,13.05203934,2.8294759,4,785.4303464,25.787575,1.77894616,4.54912233,8.60023499,0.03856178,0.03235438,0.15717767,0.48153964,0.79913431,30,16.34571648,13.26910686,148.9605103,-,1017.5,-,46.77206421,0.81173992,4,785.4303589,25.78757477,13.05203915,77.61990356,-,44,4.5932436,9.31860924,21.77065468,10.73099136,12.97526455,26.32375526,6.32935762,5.59234095,-,12.04263306,34.01873779,6.07516336,1627
Mon May 13 17:11:19 GMT+05:30 2019,13-May-2019 17:11:20,77.61990529,13.05203934,2.8294759,4,785.4303464,25.787575,0.92179579,3.7398572,9.11979294,0.03571043,0.0095029,0.0939649,0.38122904,0.82964247,30,16.34014511,13.2658062,148.9486389,-,879.25,-,46.77108002,0.8122803,4,785.4303589,25.78757477,13.05203915,77.61990356,-,44,5.3394928,9.318326,18.72798157,10.73131752,15.08331299,26.32295609,6.32935762,4.97096968,-,12.03979969,34.01073456,6.07640314,1628
Mon May 13 17:11:20 GMT+05:30 2019,13-May-2019 17:11:21,77.61991332,13.05205906,2.3445542,4,785.4249212,25.74269,-0.95770991,4.44856262,8.37996197,0.01619467,0.02277499,0.08737516,0.47421768,0.80157501,30,16.33083916,13.2606926,148.9463654,-,800.25,-,46.77036667,0.8126744,4,785.4249268,25.74268913,13.05205917,77.61991119,1.32158339,44,3.71423507,9.31783676,26.92288399,10.73188114,10.49218941,26.32157326,5.24461794,7.45645428,11.19651699,12.03455734,33.9959259,6.07823133,1629
Mon May 13 17:11:21 GMT+05:30 2019,13-May-2019 17:11:22,77.6199269,13.05208256,2.9992564,4,785.4391641,29.342144,-1.63050115,3.97210193,9.10782146,0.04542071,-0.03474813,-0.15864205,0.388551,0.76887035,29,16.32740974,13.25912857,148.9169464,-,998.25,-,46.76797104,0.81399065,4,785.439148,29.34214401,13.05208302,77.61992645,9.84755516,44,3.57332397,9.31696224,27.98456573,10.73288822,10.09413528,26.31910324,6.70914507,9.32056808,70.2449646,12.02675343,33.97388077,6.08021402,1630
Mon May 13 17:11:22 GMT+05:30 2019,13-May-2019 17:11:23,77.61995462,13.05210555,3.9931984,4,785.4950021,51.7721,0.37590113,3.52437258,9.25387192,-0.02218134,0.10360222,0.08395825,0.33729741,0.94703752,29,16.32238197,13.25748158,148.9128418,-,1358.25,-,46.76668167,0.81469935,4,785.4949951,51.77209854,13.0521059,77.61995697,12.28098679,44,3.82470155,9.31560898,26.14528656,10.73444843,10.80424118,26.31527901,8.9325304,11.80605221,64.38424683,12.01357555,33.93665314,6.08350897,1631
Mon May 13 17:11:23 GMT+05:30 2019,13-May-2019 17:11:24,77.61998975,13.05213318,5.781297,3,785.2239699,87.177315,2.48765159,3.9074564,9.57949352,0.11452916,0.21823579,0.29800299,0.51229179,0.96387804,29,16.32169342,13.2581377,148.8555145,-,1848,-,46.76288223,0.81678945,3,785.223999,87.17731476,13.05213356,77.61998749,12.28098679,44,3.69746661,9.31413364,27.04498291,10.73614883,10.44482136,26.31111145,12.93239307,14.91290855,64.38424683,12.00043011,33.89952087,6.086411,1632
Mon May 13 17:11:25 GMT+05:30 2019,13-May-2019 17:11:25,77.62011741,13.05212071,7.3555355,3,785.4822344,97.177635,2.19076157,2.99763203,8.54756069,0.03652825,0.08535066,0.23918341,0.45493659,0.85551327,29,16.3215332,13.26043606,148.8531189,-,1221.25,-,46.76213074,0.81720388,3,785.4822388,97.17763519,13.05212116,77.62011719,25.20514107,44,9.5840559,9.31327534,10.43377876,10.73713779,27.07360649,26.30868721,16.45386314,16.15565109,97.12103271,11.99044132,33.87130356,6.0911665,1633
Mon May 13 17:11:25 GMT+05:30 2019,13-May-2019 17:11:26,77.62011741,13.05212071,7.3555355,3,785.4822344,97.177635,2.58581686,3.38311028,9.58428192,0.08807522,0.08210512,0.26554239,0.29751489,0.90554661,29,16.32379341,13.26469898,148.8263397,-,1376.5,-,46.75967407,0.81855452,3,785.4822388,97.17763519,13.05212116,77.62011719,11.64995575,44,6.02610111,9.31294632,16.59413147,10.73751736,17.02288437,26.30775833,16.45386314,19.26250648,63.58036804,11.98634434,33.85972977,6.09785032,1634
Mon May 13 17:11:26 GMT+05:30 2019,13-May-2019 17:11:27,77.62019219,13.05211447,8.080427,3,785.4984158,97.54444,2.00400805,3.02157474,8.71516037,0.02349577,-0.03746149,0.20428216,0.30800965,0.78839552,29,16.32583237,13.26756668,148.8217316,-,1484.5,-,46.7582283,0.81935006,3,785.4984131,97.54444122,13.05211449,77.62019348,21.65680122,44,5.97479153,9.3122673,16.73663712,10.73830032,16.87794113,26.30583954,18.0753994,20.50524902,103.8819809,11.97702026,33.83338928,6.10091543,1635
Mon May 13 17:11:28 GMT+05:30 2019,13-May-2019 17:11:28,77.62037184,13.05210055,10.182094,3,785.7774462,93.94094,3.76619434,6.5243988,7.91547251,-0.01407098,-0.04388724,0.24137999,0.43492329,0.71615243,29,16.33171654,13.27477074,148.773941,-,1185,-,46.75485992,0.82120281,3,785.7774658,93.94094086,13.05210018,77.62036896,14.10926437,44,13.64479256,9.31062603,7.32865095,10.74019241,38.54461288,26.30120468,22.77669525,22.36936378,84.78365326,11.96190739,33.79069901,6.10934448,1636
Mon May 13 17:11:28 GMT+05:30 2019,13-May-2019 17:11:29,77.62037184,13.05210055,10.182094,3,785.7774462,93.94094,1.84838021,3.02157474,5.05191994,-0.02343443,-0.17990015,0.24967819,0.31752819,0.61340111,29,16.33495712,13.27861404,148.7721863,-,1202.5,-,46.75430679,0.82150722,3,785.7774658,93.94094086,13.05210018,77.62036896,14.10926437,44,19.74426651,9.31196213,5.06465626,10.73865223,55.7747612,26.30497742,22.77669525,22.9907341,84.78365326,11.9680872,33.80815506,6.11275911,1637
Mon May 13 17:11:30 GMT+05:30 2019,13-May-2019 17:11:30,77.62057119,13.05209901,11.052605,3,786.3960847,91.11566,1.76936913,4.31687737,9.87398911,0.03688378,-0.02555913,0.04637229,0.32753482,0.81621891,29,16.34293938,13.28751945,148.7680512,-,1287.25,-,46.75105667,0.8232944,3,786.3960571,91.11566162,13.05209923,77.62057495,15.55282021,44,9.025527,9.31101513,11.07945538,10.73974419,25.49583817,26.30230331,24.72397232,24.85484695,88.91838074,11.95847511,33.78100204,6.12196732,1638
Mon May 13 17:11:30 GMT+05:30 2019,13-May-2019 17:11:31,77.62057119,13.05209901,11.052605,3,786.3960847,91.11566,2.42779469,4.80530977,9.27542019,0.11223882,0.14707629,0.15009978,0.6047923,0.86259121,30,16.34737587,13.29233456,148.7746582,-,1325.75,-,46.74902344,0.82441247,3,786.3960571,91.11566162,13.05209923,77.62057495,13.86569023,44,13.55377579,9.31178474,7.37786436,10.73885632,38.28750229,26.30447769,24.72397232,25.47621918,74.47422028,11.95760632,33.77854919,6.12558126,1639
Mon May 13 17:11:32 GMT+05:30 2019,13-May-2019 17:11:32,77.62078936,13.05208781,12.029894,3,786.6764828,91.73759,2.18836713,3.47888136,7.87955856,-0.02570716,-0.12026995,0.23234959,0.45225188,0.61755019,30,16.35714531,13.30269051,148.7691498,-,1396,-,46.74753571,0.82522976,3,786.6764526,91.73758698,13.05208778,77.62078857,11.43197536,44,18.7372303,9.31337833,5.33685732,10.73701859,52.93002701,26.30897903,26.91010666,26.71896172,58.31253815,11.96505547,33.79959106,6.13547421,1640
